   ;KUNDE;PRIVAT;JAHR;LEASINGOBJEKT;OBJEKTTYP;KRAFTSTOFF
200;2676722696;0;2022;IVECO 35S14V L4H2 BFZ Wkst Wöllersdorf   LKW I;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
201;2676722696;0;2022;Peugeot Partner Standard BHDI 100 S&S;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
202;2676722696;0;2022;IVECO 35S16H BFZ Wkst Wöllersdorf   LKW II;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
203;2676722696;0;2022;IVECO ML140E28/PEVI BFZ Wkst Hörsching LKW 2;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
204;2676722696;0;2023;Fiat Doblo DoKa XL BlueHDi;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
205;2676722696;0;2023;Alfa Romeo Tonale TI 1,6 DW Hr. Gratschmayer;Fahrzeuge / PKW, Kombi;Diesel
206;2676722696;0;2023;Alfa Romeo Tonale TI 1,6 DW Hr. T. Moser;Fahrzeuge / PKW, Kombi;Diesel
207;2676722696;0;2023;Jeep Compass MY 19 2,0 MJ Longitude Business AWD;Fahrzeuge / PKW, Kombi;Diesel
208;2676722696;0;2023;Alfa Romeo Stelvio 2,2L Veloce  DW Hr. Köberl;Fahrzeuge / PKW, Kombi;Diesel
209;2676722696;0;2023;Peugeot 3008 Allure BHDi Dw. Hr. Hofmann;Fahrzeuge / PKW, Kombi;Diesel
210;2676722696;0;2023;Citroen C5 Aircross BlueHDi 130 DW Hr. Klosius;Fahrzeuge / PKW, Kombi;Diesel
211;2676722696;0;2024;Fiat New Doblo KW Blue HDi Werkstattfahrzeug: Hörsching;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
212;2676722696;0;2023;Peugeot 308 SW GT BHDI 130EAT 8 DW Alilovic;Fahrzeuge / PKW, Kombi;Diesel
213;2676722696;0;2024;Citroen C5 X Plug in Hybrid 225e - EAT8 DW Hr. D. Bozalo;Fahrzeuge / PKW, Kombi;Benzin - OVC-HEV
214;2676722696;0;2024;Alfa  Stelvio MY21    2,2  16V 190 AT8 Q4   Dw Hr. Köberl;Fahrzeuge / PKW, Kombi;Diesel
215;2676722696;0;2024;Alfa Stelvio Veloce 2,2 JTDM  AWD Aut. DW Hr. Stohl;Fahrzeuge / PKW, Kombi;Diesel
216;2676722696;0;2024;Alfa Q4 Stelvio Veloce 2,0  AWD Aut. DW Fr. Puthenpurackal;Fahrzeuge / PKW, Kombi;Benzin
217;2676722696;0;2023;Alfa Stelvio MY 21    2,2 16V AT8 Q4 Business  DW Hr. Raml;Fahrzeuge / PKW, Kombi;Diesel
218;2676722696;0;2024;Alfa Stelvio MY 20   2,2 16V AT8 DW Fr. Puthenpurackal;Fahrzeuge / PKW, Kombi;Diesel
219;2676722696;0;2023;Alfa Romeo Stelvio B Tech;Fahrzeuge / PKW, Kombi;Diesel
220;2676722696;0;2023;Jeep Renegade MY 20 Longitude 4x4  DW Hr. Klosius;Fahrzeuge / PKW, Kombi;Diesel
221;2676722696;0;2023;Fiat Tipo Kombi MY 19 E6D;Fahrzeuge / PKW, Kombi;Diesel
222;2676722696;0;2023;Opel Insignia ST 2,0 CDTI Business Allrad Autom.  DW Hr. Lee;Fahrzeuge / PKW, Kombi;Diesel
223;2676722696;0;2023;Peugeot 308 SW GT BHDI 130EAT 8 DW Hr. Kremser;Fahrzeuge / PKW, Kombi;Diesel
224;2445581823;0;2021;Audi Q3 Sportback 35 TDI;Fahrzeuge / PKW, Kombi;
225;828030533;1;2022;Hyundai i30 1,5 T-GDI N-Line 48V 117kw, Benzin bleifrei, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;
226;1509392192;1;2021;Audi A5 SB Limousine, Diesel;Fahrzeuge / PKW, Kombi;
227;991352090;1;2021;Seat Leon SP Kombi FR eHYBRID 150/204 DSG;Fahrzeuge / PKW, Kombi;B
228;1583413814;0;2021;Renault Kangoo ;Fahrzeuge / PKW, Kombi;
229;1583413814;0;2021;Renault Trafic (Klein-LKW) DK L1H1 3,0t dCi 120 88kw, Diesel, 4-Türer, Kastenwagen Doppelkabine, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
230;1583413814;0;2021;Fiat Doblo Cargo (Klein-LKW) L1H1 1,3 MultiJet 95 Lounge 70kw, Diesel, 4-Türer, Van, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
231;1583413814;0;2022;Renault Mégane Grandtour Equilibre Blue dCi 115 EDC 85kw, Diesel, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Diesel
232;2946047197;1;2023;BMW 520d xDrive Limousine G30;Fahrzeuge / PKW, Kombi;Diesel
233;1146614495;1;2022;Massey Ferguson Allradtraktor;Fahrzeuge / Traktoren;Benzin
234;1977210335;0;2022;Traktor Fendt 211P;Fahrzeuge / Traktoren;Diesel
235;1552673824;0;2023;Mercedes EQE 300 Österreich Edition;Fahrzeuge / PKW, Kombi;Strom
236;1552673824;0;2023;Maxus eDeliver3 50kW L1;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Strom
237;1697367691;1;2020;Seat Tarraco 2,0 TDI Xcellence DSG 4Drive 140kw, Diesel, 4-Türer, SUV, Diesel;Fahrzeuge / PKW, Kombi;
238;2039239351;0;2020;BMW X5 xDrive 45e;Fahrzeuge / PKW, Kombi;B
239;5842925;0;2022;1 gebr. Traktor John Deere 8R370, BJ 2021;Fahrzeuge / Traktoren;Diesel
240;1990790297;0;2022;Mazda CX-30 G122 Homura;Fahrzeuge / PKW, Kombi;
241;345394914;0;2022;PV Anlage Erweiterung Flachdach 502,81 kWp Fronius;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;Nicht zuordenbar
242;612689147;1;2021;Dacia Dokker Van Blue;Fahrzeuge / Kleinautobusse (bis 3,5t);
243;520805690;0;2022;LKW MAN TGS 18.430 4x2 BL CH mit Absetzkipper AK12-MT, EZ: 24.02.2022;Fahrzeuge / LKW über 3,5t;
244;520805690;0;2021;"LKW MAN TGS 18.430 4x2 BL CH mit Absetzkipper Meiller AK 12 MT; EZ:";Fahrzeuge / LKW über 3,5t;
245;3774303021;1;2021;VW T-Roc Design TSI;Fahrzeuge / PKW, Kombi;
246;240059842;1;2022;VW Tiguan Life TDI DSG;Fahrzeuge / PKW, Kombi;Benzin
247;2527074786;1;2021;Opel Corsa F;Fahrzeuge / PKW, Kombi;B
248;808304571;1;2021;Skoda Karoq 1,5 TSI Sportline 110kw, Benzin bleifrei, 5-Türer;Fahrzeuge / PKW, Kombi;
249;808304571;1;2022;VW Taigo 1,0 TSI Life 70kw, Benzin bleifrei, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Benzin
250;2777027118;1;2021;KIA Sorento 2,2 CRDi 4WD Platin 145kw, Diesel, 5-Türer, SUV, Diesel;Fahrzeuge / PKW, Kombi;
251;563811638;0;2022;LKW Mercedes Actros 1848 LS 4x2 F13;Fahrzeuge / LKW über 3,5t;D
252;563811638;0;2022;LKW MAN TGX 26.460;Fahrzeuge / LKW über 3,5t;D
253;1716424566;1;2021;Nissan Micra N-Way IG-T 100;Fahrzeuge / PKW, Kombi;B
254;3824271830;0;2021;Weidemann 1240;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
255;3580446285;1;2021;Renault Kadjar TCe 140 PF Zen 103kw, Benzin bleifrei,;Fahrzeuge / PKW, Kombi;
256;4138309913;1;2021;VW Golf Variant Life TDI;Fahrzeuge / PKW, Kombi;B
257;3872185175;0;2021;IVECO AS350X572;Fahrzeuge / LKW über 3,5t;
258;263030871;1;2021;Hyundai Ioniq (Elektro);Fahrzeuge / PKW, Kombi;
259;209920819;0;2021;LKW MAN TGX 25.440 inkl. Plateau;Fahrzeuge / LKW über 3,5t;D
260;209920819;0;2022;Land Rover Range Rover Velar;Fahrzeuge / PKW, Kombi;Diesel
261;2181966724;0;2021;BMW M340i xDrive Touring G21 B58;Fahrzeuge / PKW, Kombi;B
262;2181966724;0;2023;BMW BMWi4 eDrive40 Gran Coupe G26HA0;Fahrzeuge / PKW, Kombi;Strom
263;2181966724;0;2023;Mercedes V-Klasse 220d Lang;Fahrzeuge / PKW, Kombi;Benzin
264;1640209899;1;2021;VW Golf Comfortline TDI SCR DSG 4-türig;Fahrzeuge / PKW, Kombi;B
265;1924616982;1;2021;Volvo XC40 D3 Momentum 110kw, 5-Türer, SUV, Diesel;Fahrzeuge / PKW, Kombi;
266;74142894;1;2021;Opel Astra K Edition;Fahrzeuge / PKW, Kombi;
267;2630316073;0;2021;Kia e-Niro;Fahrzeuge / PKW, Kombi;
268;838578795;1;2021;Audi A5 Cabrio 2,0 TDI design S-tronic 140kw, Diesel,;Fahrzeuge / PKW, Kombi;
269;3709954984;0;2021;Toyota Prius 1,8 VVT-i Hybrid Active 73kw, Benzin bleifrei, 5-Türer, MPV, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
270;1111020401;0;2021;Rotations- Fenster- und Futterstoffeinklebemaschine WP PROLINER-1;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
271;1111020401;0;2023;Kartonaufrichtemaschine  Typ CE 1000-2;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
272;2019497764;0;2021;MedArt FRx CO2 Laser;Betriebs- und Geschäftsausstattung / Geräte, Automaten;
273;1430140311;0;2021;Ford Galaxy (Kleinbus) 2,0 EcoBlue SCR Titanium 110,3kw, Diesel, 5-Türer, MPV, Diesel;Fahrzeuge / Kleinautobusse (bis 3,5t);
274;2003735167;1;2022;Mercedes GLC 200 d 4MATIC;Fahrzeuge / PKW, Kombi;B
275;3021575458;0;2021;Ford Transit (Klein-LKW) Kasten 2,0 L4H3 350, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
276;1242027361;0;2021;Fiat Ducato (Klein-LKW) L3H3 Maxi;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
277;1242027361;0;2021;Fiat Ducato (Klein-LKW) Pritsche E6B Maxi Einzelkabine;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
278;644331338;1;2023;Alfa Romeo Tonale Edizione Speciale 1.5 T4 96kw, Benzin bleifrei, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Benzin
279;207737364;1;2021;Ford Focus Traveller 1,5 EcoBlue Active X;Fahrzeuge / PKW, Kombi;
280;3700950950;0;2021;Mercedes Sprinter 316 CDI Kasten inkl. Umbau laut Rechnung;Fahrzeuge / LKW bis 3,5t;
281;3700950950;0;2021;Mercedes Sprinter 316 CDI Kasten inkl. Umbau laut Rechnung;Fahrzeuge / LKW bis 3,5t;
282;3700950950;0;2022;Tesla Model Y;Fahrzeuge / PKW, Kombi;
283;3795028611;0;2021;Golfcar Yamaha Drive2/PTV;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
284;3045027675;0;2020;Mercedes Sprinter CDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);B
285;1917031586;0;2021;Messsystem Keyence XM-T2200 inkl. Zubehör;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
286;1769496248;1;2021;Nissan Micra N-Way 1.0 IG-T 5MT, Limousine;Fahrzeuge / PKW, Kombi;
287;4212754238;1;2021;Fiat Tipo FireFly Turbo 100 Life 74kw, Benzin bleifrei, 5-Türer, Kombi - PKW, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
288;448910852;1;2022;VW Polo TSI inkl. Zubehör;Fahrzeuge / PKW, Kombi;B
289;348497379;0;2021;LKW DAF CF 480 inkl. Kipper und Kran;Fahrzeuge / LKW über 3,5t;
290;2836310447;0;2023;DAF FA LF 260 mit Kofferaufbau Ferro Foam;Fahrzeuge / Sattelzugmaschinen;Diesel
291;736529946;0;2021;Fiat Doblo Cargo (Klein-LKW) Flachboden 1,6 MultiJet 105 77kw, Diesel, 2-Türer, Chassis Fahrerhaus, Diesel;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
292;1875488123;1;2022;VW Golf Life TSI;Fahrzeuge / PKW, Kombi;B
293;3058657000;0;2021;Opel Movano (Klein-LKW) ;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
294;3058657000;0;2021;Opel Movano (Klein-LKW);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);D
295;3058657000;0;2021;Opel Movano (Klein-LKW);Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);D
296;3736820142;0;2023;Tesla Model 3 Maximale Reichweite Dualmotor Allradantrieb;Fahrzeuge / PKW, Kombi;Strom
297;725514174;1;2022;Dacia Duster TCe 130 PF Prestige 96kw, Benzin bleifrei, 5-Türer, SUV;Fahrzeuge / PKW, Kombi;Benzin
298;3178621828;0;2022;Fiat 500X FireFly Turbo 120 Urban 88kw, Benzin bleifrei, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Benzin
299;4101290202;0;2021;Tesla Model 3 (Elektro), Strom;Fahrzeuge / PKW, Kombi;
300;2648932191;0;2021;Ford Tourneo Custom 2021.25 Bus L2H1 320;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
301;2648932191;0;2022;Ford Galaxy;Fahrzeuge / Kleinautobusse (bis 3,5t);Benzin
302;2513723859;0;2023;Mini F54 Clubman Cooper S, Benzin bleifrei;Fahrzeuge / PKW, Kombi;Benzin
303;2983394032;0;2022;Gföllner Aco 2/18L Containeranhänger;Fahrzeuge / Anhänger;
304;2983394032;0;2021;MEILLER Abrollkipper RS 21.67;Fahrzeuge / LKW über 3,5t;
305;2983394032;0;2021;PENZ Holzladekran 15ZE10.40 H1/B4;Fahrzeuge / LKW über 3,5t;
306;2983394032;0;2022;Volvo FH 4x2T;Fahrzeuge / Sattelzugmaschinen;Diesel
307;2983394032;0;2022;Volvo FH 4x2T;Fahrzeuge / Sattelzugmaschinen;Diesel
308;2983394032;0;2022;2 Stk. 3-Achs Kippauflieger SKM24 24m3 Liftachse³;Fahrzeuge / Anhänger;Nicht zuordenbar
309;2983394032;0;2022;3-Achs Kippauflieger MEGA Light, 50m³;Fahrzeuge / Anhänger;Nicht zuordenbar
310;2983394032;0;2022;2 Stk. Austragebunker;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
311;2983394032;0;2023;Kia EV9;Fahrzeuge / PKW, Kombi;Strom
312;1705925990;1;2021;Ford Kuga 2021.05 Titanium 1,5 Ecoblue 88kW;Fahrzeuge / PKW, Kombi;
313;230126223;1;2021;Ford Puma 1,0 EcoBoost ST-Line Aut. 92kw, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
314;706998409;0;2021;Logiq E10s Europe inkl. Zubehör;Betriebs- und Geschäftsausstattung / Geräte, Automaten;
315;1395974279;0;2021;Mercedes-Benz GLB-Klasse GLB 180 d Aut. 85kw, Diesel, 5-Türer, SUV, Diesel;Fahrzeuge / PKW, Kombi;
316;4103746048;0;2022;1x CNC Drehmaschine HAAS ST-35Y, 1x CNC 5-Achsen vertik.BAZ HAAS UMS-750SS, 1x CNC vertik.BAZ HAAS VF-3, 1x CNC vertik.BAZ HAAS VF-3YT   VF-3 1x;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
317;4103746048;0;2022;1 VF-5 HAAS CNC-Maschine;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
318;4103746048;0;2023;8 Linde Elektrostapler, 5x E15 BR386-02, 2x E35L BR1252-01, 1x E50HL BR388-00;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Strom
319;4103746048;0;2023;1 Arku EdgeBreaker 3000 + 1 Filteranlage Herding;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
320;3097729342;0;2021;Kompaktbagger Takeuchi TB 250-2 V2 Stiel LSA mit Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
321;3097729342;0;2021;Kompaktbagger Takeuchi TB 250-2 V3 mit Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
322;3097729342;0;2023;Takeuchi Kompaktbagger TB 250-2 V3;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);Diesel
323;4219543539;1;2021;Renault  Arkana R.S. Line TCe 140 EDC;Fahrzeuge / PKW, Kombi;
324;1651694118;0;2021;1 Mobilbagger Volvo EWR150E mit Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
325;1651694118;0;2024;Gebr. Mercedes-Benz Abrollkipper 2648 LK 6x4 AROCS, EZ:01/2018, Bauschuttcontainer 550x235x75, Abrollcontainer 5500x240x70, Abrollcontainer 550x230x80;Fahrzeuge / Sattelzugmaschinen;Diesel
326;1651694118;0;2024;OilQuick Tiltrotator mit hydraulischem Schnellwechsler und Rädlinger Planierlöffel starr OQ 65l;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
327;2352718393;1;2022;BMW 530e Limousine G30 XB1 samt Zubehör;Fahrzeuge / PKW, Kombi;D
328;2933052034;1;2021;Seat Arona Style TDI DSG;Fahrzeuge / PKW, Kombi;
329;1873952883;0;2021;Hyundai Ioniq 5 Elektro Top Line Long Range Aut. 160kw, Strom;Fahrzeuge / PKW, Kombi;
330;1630137758;0;2021;Weidemann 1160;Fahrzeuge / Traktoren;
331;2299421629;0;2022;1 LNF Iveco Daily 35SI16A8 V;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
332;3239301888;1;2021;Mitsubishi Outlander 2,4 PHEV Intense;Fahrzeuge / PKW, Kombi;
333;2407479472;1;2021;Dacia Duster TCe 150 PF EDC Prestige 110kw, Benzin bleifrei, 5-Türer, SUV, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
334;3498295736;1;2021;Tesla Model 3 (Elektro) Long Range AWD 350kw, Strom, 4-Türer, Limousine/Sedan, Strom;Fahrzeuge / PKW, Kombi;
335;2022063214;0;2022;Tesla Model Y Dualmotor;Fahrzeuge / PKW, Kombi;
336;2022063214;0;2021;Skoda Enyaq iV 80;Fahrzeuge / PKW, Kombi;Strom
337;2022063214;0;2020;Tesla Model 3;Fahrzeuge / PKW, Kombi;Strom
338;2022063214;0;2020;Tesla Model 3 Longe Range AWD;Fahrzeuge / PKW, Kombi;Strom
339;2022063214;0;2020;Teleskoplader Weidemann Teleskoplader T4512 vls;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
340;2022063214;0;2020;Opel Movano Kasten 2,3 CDTI L1H1;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);D
341;1155183819;1;2022;VW Golf VIII Variant 1,5 TSI R-Line 96kw, Benzin bleifrei, 5-Türer, Kombi - PKW;Fahrzeuge / PKW, Kombi;Benzin
342;548849905;1;2021;Hyundai i20 ;Fahrzeuge / PKW, Kombi;
343;3173657065;1;2021;Seat Leon SP Kombi FR 2.0 TDI;Fahrzeuge / PKW, Kombi;B
344;3498999211;1;2021;Seat Tarraco ;Fahrzeuge / PKW, Kombi;
345;2130465719;0;2021;Volvo XC60 ;Fahrzeuge / PKW, Kombi;
346;3852038437;1;2021;Mazda CX-30 G122 AWD Comfort+/SO/ST 90kw, 5-Türer, SUV, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
347;3542190798;0;2022;SZM MAN TGX 18.510 4x2 LL SA;Fahrzeuge / Sattelzugmaschinen;
348;2069481676;0;2021;Mercedes-Benz GLC 220 d 4M Coupe;Fahrzeuge / PKW, Kombi;
349;1110594233;1;2021;Volvo XC40;Fahrzeuge / PKW, Kombi;
350;1945960751;1;2021;Mazda CX-30;Fahrzeuge / PKW, Kombi;
351;443517991;0;2021;LVD Hydraulische Abkantpresse PPED 135/3050 samt Zubehör laut Rechnung;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
352;940492388;0;2021;Fiat 500 Elektro Hatchback La Prima;Fahrzeuge / PKW, Kombi;
353;1540144534;0;2021;Tesla Model S;Fahrzeuge / PKW, Kombi;
354;698438317;1;2021;Opel Insignia GS Edition 1.6 CDTI;Fahrzeuge / PKW, Kombi;
355;2657751425;0;2021;Seat Alhambra (Kleinbus) FR 2,0 TDI 110kw, Diesel, 5-Türer, MPV, Diesel;Fahrzeuge / Kleinautobusse (bis 3,5t);
356;1195099411;0;2021;VW Crafter (Klein-LKW) 30 Kastenwagen Entry L3H2 TDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
357;3375629402;1;2021;BMW 2er-Reihe F46 218i Gran Tourer 100kw, Benzin bleifrei, 5-Türer, Kombi - PKW, Benzin bleifrei;Fahrzeuge / PKW, Kombi;
358;2113456627;0;2022;Kranhänger Tandem mit Rungenaufbau;Fahrzeuge / Anhänger;
359;2113456627;0;2021;Weidemann 5080T;Fahrzeuge / Traktoren;
360;3391867180;0;2021;Betontankstelle BTS 500 Version 4.0-1 mit Zubehör;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;
361;3044136538;0;2021;Takeuchi TB 290-2 inkl. Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);D
362;2790140422;1;2022;FIAT 500 Elektro Hatchback Serie I     42kWh;Fahrzeuge / PKW, Kombi;Strom
363;157630461;0;2023;VW Caddy Style Maxi TDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
364;157630461;0;2020;Audi e-tron 50 quattro;Fahrzeuge / PKW, Kombi;B
365;157630461;0;2023;Mercedes-Benz Vito KW 116 CDi AWD;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
366;157630461;0;2020;VW Caddy Maxi Highline TDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
367;157630461;0;2020;VW Caddy Maxi Highline TDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);B
368;157630461;0;2020;Skoda Enyag iV80;Fahrzeuge / PKW, Kombi;B
369;157630461;0;2020;Skoda Enyag iV80;Fahrzeuge / PKW, Kombi;B
370;157630461;0;2023;Audi e-tron Sportback 55;Fahrzeuge / PKW, Kombi;Strom
371;157630461;0;2022;VW ID.4 GTX 220 kW;Fahrzeuge / PKW, Kombi;Strom
372;157630461;0;2023;VW Transporter Kastenwagen TDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
373;157630461;0;2023;Audi Q4 Sportback 50 e-tron quattro;Fahrzeuge / PKW, Kombi;Strom
374;157630461;0;2022;VW ID.4 GTX 220 kW;Fahrzeuge / PKW, Kombi;Strom
375;157630461;0;2023;VW Caddy Style Maxi TDI;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
376;157630461;0;2024;MAN TGE Kastenwagen 3.140 4X2F SB;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);Diesel
377;2381990730;1;2021;Audi Q5 2,0 TDI quattro sport S-tronic 140kw, Diesel, 5-Türer, SUV, Diesel;Fahrzeuge / PKW, Kombi;
378;1961428441;0;2021;SZM MAN TGX 18.470 4x2 LL SA;Fahrzeuge / Sattelzugmaschinen;
379;1287379825;0;2023;PALFINGER Mitnahmestapler FLC 253;Technische Anlagen und Maschinen / Stapler (Diesel-Treibgas-Elektro);Diesel
380;1287379825;0;2023;Auflieger KRONE Profi Liner SDP 27 eLB50-CS;Fahrzeuge / Anhänger;Nicht zuordenbar
381;1287379825;0;2023;Großbackenpresse Krone Big Pack 1290 HDP, BJ: 2020;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);Sonstige
382;1287379825;0;2024;2-Achs-Anhänger Müller Mitteltal;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);
383;1287379825;0;2023;Tesla Model Y 2023 Europa;Fahrzeuge / PKW, Kombi;Strom
384;450197875;0;2021;KAMAG Wechselbrückenhubwagen Wiesel WBH-25;Fahrzeuge / LKW über 3,5t;Diesel
385;450197875;0;2021;10 Stk. Krone Dry Boxen   WK 7,3 RSTG        Teil I    Übern.  ab April 2022;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
386;450197875;0;2021;10 Stk. Krone Dry Boxen   WK 7,3 RSTG;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
387;450197875;0;2021;KAMAG Wechselbrückenhubwagen Wiesel WBH-25;Fahrzeuge / LKW über 3,5t;Diesel
388;450197875;0;2021;10 Stk. Krone Dry Boxen   WK 7,3 RSTG        Teil II    Übern.  ab April 2022;Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
389;450197875;0;2020;KAMAG Wechselbrückenhubwagen Wiesel WBH-25;Fahrzeuge / LKW über 3,5t;
390;450197875;0;2020;15 Stk. Krone Dry Boxen (Wechselkoffer);Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
391;450197875;0;2020;5 Stk. Krone Dry Boxen (Wechselkoffer);Betriebs- und Geschäftsausstattung / Andere Anlagen Betriebs- und Geschäftsausstattung;
392;450197875;0;2020;"KAMAG Wechselbrückenhubwagen ""Wiesel"" WBH-25";Fahrzeuge / LKW über 3,5t;
393;450197875;0;2023;10 Stk. Krone Dry Boxen   WK 7,3 RSTG        Teil II;Fahrzeuge / Anhänger;
394;450197875;0;2023;10 Stk. Krone Dry Boxen   WK 7,3 RSTG        Teil I;Fahrzeuge / Anhänger;
395;450197875;0;2023;10 Stk. Krone Dry Boxen   WK 7,3 RSTG        Teil III;Fahrzeuge / Anhänger;
396;450197875;0;2023;10 Stk. Krone Dry Boxen   WK 7,3 RSTG        Aug.23    Teil II;Fahrzeuge / Anhänger;Nicht zuordenbar
397;450197875;0;2023;10 Stk. Krone Dry Boxen   WK 7,3 RSTG        Aug.23    Teil I;Fahrzeuge / Anhänger;Nicht zuordenbar
398;1013854653;1;2022;Ford Fiesta Cool & Connect 1,1 Benzin bleifrei, 5-Türer, Limousine/Sedan;Fahrzeuge / PKW, Kombi;Benzin
399;916462935;0;2022;2 Stück LKW MB Atego 1530 K 4x2 mit Dreiseitenkipper;Fahrzeuge / LKW über 3,5t;
400;916462935;0;2023;Kompaktradlader JCB 409;Technische Anlagen und Maschinen / Maschinen & Industrieanlagen;Diesel
401;916462935;0;2023;Iveco Eurocargo 80E22K Kipper;Fahrzeuge / LKW über 3,5t;Diesel
402;916462935;0;2023;Bagger Takeuchi TB290-2CV mit Schnellwechsler und Zubehör;Fahrzeuge / Sonderfahrzeuge (Bau-, Erntemaschinen, etc.);Diesel
403;433274627;0;2021;Volvo XC40 D3 AWD Momentum;Fahrzeuge / PKW, Kombi;
404;433274627;0;2022;Volvo XC40 D4 AWD A Momentum Pro;Fahrzeuge / PKW, Kombi;
405;433274627;0;2020;1 Stk Mercedes Benz Actros 5 L-FHS;Fahrzeuge / Anhänger;D
406;433274627;0;2020;1 Stk Mercedes Benz Actros 5 L-FHS;Fahrzeuge / Anhänger;D
407;433274627;0;2020;1 Stk Mercedes Benz Actros 5 L-FHS;Fahrzeuge / Anhänger;D
408;433274627;0;2020;Volvo XC40 D3 AWD Momentum;Fahrzeuge / PKW, Kombi;Diesel
409;433274627;0;2020;Feldbinder FFB-Bitumen Tanksattelanhänger TSA 30.3-1 ADR BIT;Fahrzeuge / Anhänger;D
410;2235994886;0;2021;Ford Transit 2021.25 Kastenwagen L3H2 350;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
411;2235994886;0;2021;Ford Transit 2021.25 Pritschenwagen L3H1 350;Fahrzeuge / Kastenwg, Pritschenwg (bis 3,5t);
